id,value
824,11886694.243051767
827,11501302.95829582
828,10552511.86928863
832,10680359.512486093
837,11895935.10084897
844,10042740.336935807
851,9133980.410000162
852,9786665.297897771
854,10066360.905258384
856,11433828.29218627
860,10673518.72753536
867,7031502.857167534
877,9775522.654444534
880,5918677.303755259
883,10063561.283236783
885,8261596.149750541
889,11080218.89762365
891,7830750.026092292
894,3009021.9910667413
897,9803948.35511589
898,9484397.378957434
899,4180626.1317311167
904,10494218.218961276
906,9980424.057251044
907,8408654.930003647
910,8158176.2257991005
915,1275260.7863572193
917,9337505.397510909
919,10778821.986455444
925,7958024.190421697
928,6724698.219313176
940,2731073.300684789
945,9912835.103502218
946,8557885.52899073
951,8399546.18740555
953,11615561.318335963
959,3847811.231951768
961,7431122.021855516
963,6647173.320146384
965,4854268.149932731
971,5039265.105205982
973,6816113.23651859
983,3847319.374913859
985,9271404.711097576
997,6022147.308574473
998,6178351.852323722
999,8690039.863701303
1004,2248828.156995071
1012,6194199.001130021
1014,10880471.848300135
1021,5028494.860441137
1024,10029020.389666386
1028,10481542.03425113
1034,8084435.341851504
1037,6525101.494381456
1038,12489503.872035291
1041,8075555.476663587
1043,7242376.375583965
1044,12330129.58879215
1048,11616124.145793336
1054,15082535.701533463
1058,8996299.014200386
1059,6776091.927415995
1061,11018921.77885658
1068,2195525.3831669833
1070,6303348.325272301
1075,11162680.528132878
1076,2664348.357744826
1078,8128728.608643223
1080,7607221.593155011
1082,13151505.347241908
1084,2262044.097346227
1085,6816113.23651859
1088,10552842.753879003
1091,10981634.30329996
1094,12145135.524970822
1096,8881246.034341611
1099,8561190.747583734
1101,9247733.969534986
1103,9226587.1684938
1107,10196301.781890519
1108,9946265.625601351
1110,7462288.107918003
1117,9264713.689554455
1119,9682112.0620552
1120,8225388.983958813
1122,7443521.3873435315
1130,14939850.911088066
1136,14245821.829228088
1137,7567237.151104273
1139,11703070.527590211
1140,10358027.413277268
1141,12252191.394378513
1144,9982417.11317367
1148,8564576.550533852
1165,8781182.536647823
1168,14601838.915910207
1174,10289601.382697383
1179,8698323.296039898
1187,10252858.056866113
1188,9338601.07709847
1190,2783802.153150907
1196,7973239.708403417
1197,3941548.5862871683
1200,8713213.363989634
1201,9336611.151839051
1203,5258272.29229677
1205,7628725.982915078
1208,8007893.92001157
1212,7790495.6722448105
1213,7379543.274409182
1214,10255372.923884142
1217,7291368.717621689
1224,5947253.807595968
1228,10046413.53270167
1229,6706294.643689135
1239,7108877.3013320295
1240,7157717.9079889925
1247,9995853.120943459
1259,11730855.954768507
1261,7954287.953022888
1265,9221896.816275135
1268,8224076.290048958
1269,842701.4341791987
1271,12762594.523058372
1274,8350980.32172625
1275,7803207.7642814685
1276,9399483.65644258
1277,3861426.594692806
1278,8097175.680516686
1288,6361427.810585672
1291,7154017.571628868
1296,8640433.885283414
1297,7772075.9034263035
1302,11961526.860792924
1304,9657315.582338743
1306,7915958.985412264
1307,3015453.384482766
1309,2506371.874929413
1310,8342497.022203836
1314,6701214.703568658
1316,8466811.242416028
1317,12907057.936348487
1323,5632064.7497863695
1324,7822543.211296907
1325,8184355.845409815
1326,2200774.0512766726
1331,5218962.932701904
1333,6579178.8142793095
1334,7907235.52599437
1335,7152473.951457048
1337,8635261.78148767
1347,10279782.5738505
1348,5559171.00703287
1354,7770656.574514768
1355,4815962.753003944
1358,9663429.647161912
1362,8688738.906539839
1363,5572513.719591635
1375,7928509.355711118
1377,8630791.173573121
1380,11046678.38182443
1382,7083296.130919783
1391,4576611.889578906
1397,6633729.8158035055
1400,7128216.979361022
1401,6869608.740309128
1405,11640782.544449225
1408,6626805.803739831
1409,7278179.369301553
1411,6969447.300658906
1417,5260985.766915914
1420,12455056.108361335
1421,9409358.370401215
1425,5939098.766390082
1428,6527558.41040797
1431,10372258.361348882
1436,7141137.072266326
1448,5588359.184387161
1450,6637289.201147106
1458,6620621.270770164
1459,10192704.907702971
1463,5825746.662052499
1471,10851407.730867907
1473,7341435.8696306525
1474,7248344.297422847
1476,9841545.461162971
1482,7288007.435556904
1487,7116725.043113545
1491,9598561.806114504
1496,4150621.304029097
1497,9035790.100248547
1498,10703709.229387341
1504,8685402.011498243
1507,8960076.92983381
1509,7146150.569901325
1513,6177156.166659407
1518,6495875.818279599
1519,5632064.7497863695
1522,7343438.383632651
1532,8668690.799822435
1534,12375270.329642449
1538,8117623.002500339
1542,6739811.4037454855
1544,7092036.249687816
1549,7768980.461824708
1558,7766052.720798219
1562,6277239.013729379
1563,6202937.879706374
1564,7419138.003978172
1565,3694846.384047754
1568,5101374.752943496
1569,7261187.787216924
1570,4847933.506096022
1573,5605699.476798901
1574,6873737.764023753
1578,6554897.523820977
1580,9379960.70100208
1581,2347872.2952502184
1585,6333153.057621004
1591,3054362.44257176
1598,5523730.275737215
1600,6912587.955739357
1609,6841211.876760397
1614,6915383.270610357
1619,6924685.232966306
1628,6695955.782056199
1630,7376244.740847108
1633,5890512.967128331
1638,6296523.73379784
1651,2357125.6927132094
1652,7563866.776639612
1659,6016126.043703395
1663,6936990.996083511
1667,1784428.868700464
1668,7526086.613988331
1670,8357263.942448094
1671,8456405.398389298
1675,5652281.604538173
1678,6812968.401425899
1681,7205202.783456892
1683,6393530.673972052
1687,7421962.468190548
1689,8480512.319902854
1690,6449036.726526367
1697,9239763.749058783
1700,6530594.616042478
1711,6554469.398473962
1713,4897588.059983848
1720,6158420.51508444
1723,7592740.883759321
1729,7795850.544433023
1730,6885316.747891528
1735,7996238.023403843
1736,7392643.876576562
1737,4749203.501275589
1738,6388004.466219202
1741,7869547.994285204
1747,8658519.799807
1753,6434503.9786789585
1755,7254185.169361484
1764,5077362.9044381995
1766,8892537.150128761
1770,2773942.3549472108
1775,4477173.400171292
1776,5897353.752079061
1783,7594712.194557445
1789,7254266.02907049
1794,7526086.613988331
1795,5650964.605829964
1799,9487528.51925465
1802,5503706.833127964
1805,906156.4077184533
1808,8286782.004661138
1811,5339796.021499077
1812,8073945.095854642
1813,7762993.803175428
1816,8145778.9543894315
1817,8181636.061079323
1820,827329.0561217603
1828,7421121.579525122
1837,7888366.879482351
1838,8286633.200138196
1840,5009826.563919982
1841,8619321.772706399
1842,9377950.865485698
1843,5940237.503605938
1845,7786595.27981304
1847,4520820.035618084
1848,6717083.375539836
1853,5494983.373710075
1855,7985310.792041221
1856,7423845.970506056
1861,8786184.118207488
1864,7781775.287870616
1871,5664378.881765122
1873,4452240.281405931
1874,9382670.710516592
1875,8333368.168126805
1876,5897353.752079061
1877,4413121.1870242655
1885,7386627.250975227
1887,6500361.527965674
1894,7749998.4091278035
1896,8311211.7840644205
1897,8784146.942525566
1905,6712781.517037328
1908,3278615.860491334
1909,10230119.200136177
1912,5214849.860409276
1918,10976515.999039186
1922,9964741.34864237
1923,7260996.030439441
1926,7763392.356230918
1930,6329304.210856734
1935,6486187.372851146
1949,5986866.22546377
1960,6129193.011648316
1967,6818798.874039695
1968,7346351.278552637
1969,5042715.971579207
1973,5937962.947065842
1974,5765767.260785663
1976,2225938.4153842465
1977,6276540.936168235
1978,9110827.122271538
1982,8350005.718017536
1986,4121789.603264504
1996,6789475.3117975835
2002,4364430.078412354
2010,8777511.450559564
2013,7936486.005643102
2014,4346169.910305652
2024,6330712.198199837
2026,2203500.77567967
2027,7455876.087069644
2028,5700329.164286137
2031,2200772.0488661216
2033,5287492.396656619
2038,7650346.690884755
2041,4523740.601524872
2047,5700329.164286137
2054,5826213.936442615
2055,6807012.289897887
2057,6203252.78615826
2059,5268523.661491656
2062,5831764.756677484
2063,6183043.498815171
2074,1654601.437305615
2077,6119571.499824386
2089,6629626.471507109
2092,7617601.954540363
2095,4093538.9074810008
2099,7460391.391244405
2108,7109773.9957275
2116,3136368.9488518513
2117,7815294.970361943
2120,3799344.9888067236
2130,4900007.9841091735
2131,2008568.5877887285
2133,4812078.157466556
2135,5391142.434854468
2138,2680547.3236216777
2139,7290967.06459198
2140,7736088.904944042
2143,4371504.858753279
2144,5994194.224328361
2146,4829255.570481844
2148,2007542.450984113
2153,7609017.571732202
2160,3046919.917767285
2173,6241036.186795067
2179,5968630.116598453
2180,7277334.865167789
2181,2680547.3236216777
2182,602239.1883554226
2183,2514590.358344228
2184,6994057.725742462
2189,3002772.9782163845
2190,6797505.556956647
2191,7299350.061024523
2192,7292224.933117525
2200,5059182.952538354
2205,3363364.6099788235
2206,6577384.131572485
2207,7120199.44766383
2212,4707878.96010071
2215,1961535.6320878067
2219,5754202.418927403
2229,8050569.749760758
2232,5817578.7799640205
2238,5226381.441146257
2241,7282290.77821071
2244,3655222.2539717625
2247,755443.5943450979
2249,6409098.037338026
2250,1290147.0311468
2254,6140427.829395442
2255,5827904.854132295
2262,5836390.371081075
2264,6418533.643475837
2268,6890887.654490646
2269,7314008.746492875
2281,2520081.9057405246
2284,7751459.708021938
2288,4456735.389192311
2296,5576833.058286529
2299,7211910.056132382
2300,6401885.056290938
2302,7144928.376961474
2305,8574291.923776882
2310,4884312.499275066
2325,6234153.408474466
2327,4371278.996348332
2332,6713659.598909238
2333,4710684.344715021
2343,5977169.395405496
2347,8124442.8311683545
2350,4225483.4546396695
2356,6480246.3753967555
2359,9712712.222775899
2365,4383961.758461667
2370,4093329.97807844
2372,7286497.805001476
2375,4832899.103767537
2382,6102730.443346323
2383,7708501.373238007
2386,4251065.975562217
2390,6405538.651994426
2398,3025874.2283830573
2403,6421781.859861214
2406,5340682.399621706
2411,5641530.407911651
2418,3029621.003577529
2419,6581595.753214464
2422,6517258.275008688
2429,5120712.878945321
2430,6099882.231337583
2431,6206308.5116863735
2434,5460619.505036311
2439,5951320.4751896
2443,6506767.88321325
2445,9855891.075112134
2449,6887284.979956808
2452,4370936.440541273
2456,5945048.108450875
2459,9219154.787156958
2465,5331663.639913112
2476,4337656.100305447
2485,5826022.179665135
2488,3145622.346314843
2490,6896287.934743008
2491,6964864.954875061
2492,5526127.080939112
2501,2438982.826985383
2503,6506084.080244987
2506,5838111.120032499
2508,5475142.515801167
2510,3154584.538483125
2513,7112662.280277799
2520,5479906.37781099
2521,4825853.321207383
2525,6319998.477732234
2526,1262227.1526572776
2529,4793179.120244013
2530,3810961.668458222
2535,1861195.2471565679
2536,3878164.1359127797
2540,395003.31019980833
2543,2258681.1593051977
2547,4976747.567233203
2549,846937.4498546922
2558,3831682.548455552
2559,3511531.5805839803
2562,4805294.567315498
2568,729192.1569314278
2570,3797013.6403906746
2571,3771429.880749544
2573,1722947.6870518567
2575,3786990.9523243173
2576,3156320.7737595593
2577,3160985.870653084
2578,3051194.300549657
2581,4831809.159371732
2582,4242208.157271756
2583,5260239.471355135
2584,3593624.589890682
2586,841979.3393711215
2587,4248512.979269842
2595,2636985.787283341
2600,4495765.556593295
2603,4242208.157271756
2604,4314790.401683443
2605,3047550.7672639675
2606,4243980.548243039
2610,4942514.111690258
2613,4074607.532892878
2630,4476005.39347194
2631,794344.3167784896
2632,4837983.2526430655
2652,4385424.249197051
2659,3250513.9802985983
2662,5178164.600204073
2665,1579765.1867440245
2667,4756985.817557538
2668,5696931.721368663
2672,2973556.826499397
2674,2695693.461700045
2675,3047550.7672639675
2676,4173419.2252185093
2678,3742872.756489968
2685,4337313.879793839
2689,2597104.5824617785
2691,2724162.31576317
2694,4662015.079132609
2695,1734083.7589820065
2697,3696198.71365597
2699,4112613.337902691
2700,3142462.0947772
2701,2602940.957723886
2705,3767266.327127356
2716,2804660.131739961
2718,3309098.5239504813
2721,3304796.6654479746
2733,4602077.513532669
2737,1915824.8578083953
2739,5403857.794530587
2748,4160323.611299283
2749,3578103.60117397
2752,3569829.402285178
2753,2663918.552323944
2755,739549.9515757407
2765,2221806.0832878966
2766,3047550.7672639675
2774,3732802.585557564
2775,3797013.6403906746
2776,4730435.476470146
2777,2221806.0832878966
2779,3281217.248582653
2785,5306025.445700563
2786,6812317.118255493
2796,4380424.145343608
2797,2598639.099221379
2805,4671125.284711074
2807,4643575.8754085675
2809,7166792.282460139
2810,3043248.908761461
2816,3135260.278651392
2817,3850930.9241249235
2819,4657811.567165952
2827,4100689.4956853534
2833,3291348.6908797123
2835,4942148.137589575
2837,3288301.202622284
2841,4854005.7004998475
2842,5252846.403089775
2843,5263626.625200365
2851,2674634.76497836
2854,6285140.15178347
2860,3414253.5983269736
2863,2554380.7669528318
2869,3797754.2703396897
2874,1671699.8868182611
2876,1380225.9486888105
2877,4039562.8608437954
2878,3785108.277857159
2882,5805950.11163687
2887,3413139.6377568683
2889,3973585.612727789
2890,3322993.3997643464
2903,4356870.45837914
2906,2154422.06816977
2910,4940634.131030697
2912,5027348.207391184
2913,3002723.898419734
2918,4489303.803350363
2921,3166115.5420528585
2922,4803810.445903829
2925,7302347.361241431
2927,3710789.380890467
2930,3426640.0703025227
2936,2893085.384851208
2937,2087805.8283791798
2943,4120032.6257914826
2946,356525.3696504226
2947,3053076.975016816
2949,739549.9515757407
2952,3316721.0330256224
2953,2637345.2140969117
2955,3598414.4577214206
2957,3398812.317860623
2960,3744513.3262800784
2962,2372871.1668736185
2963,3795130.9659235156
2969,4921455.569980862
2977,3051194.300549657
2979,3752987.5926949643
2980,4951450.099945522
2992,5191535.703370247
2994,4850484.0144295385
3002,4057772.2898243554
3008,6098514.638883612
3009,1598280.4976245791
3011,3315370.890689205
3016,4525839.082365343
3022,4347046.41345238
3023,3744513.3262800784
3031,3810961.668458222
3035,3293767.8749150606
3039,4171588.042923508
3045,7707586.887048939
3048,3791811.74047539
3052,2831874.2522740187
3055,4886836.118413646
3056,4372236.648878364
3058,1849373.372568725
3068,4871183.372254503
3069,5189355.167916205
3070,6235878.402275154
3072,4650497.711384734
3073,4360846.919924804
3074,5229593.689625572
3075,4171847.0456579477
3077,4946583.052333996
3080,3288301.202622284
3091,5981119.172819401
3102,3115619.137228864
3106,3125050.667131145
3116,3695590.9574974356
3123,2711117.612432081
3124,3727305.9062922513
3126,4144521.8592852475
3130,3738511.4800368324
3137,1588896.0779468627
3139,2212598.539765552
3146,4710755.306567537
3147,3910072.1639243187
3152,3551836.2850474706
3160,3530359.0280988985
3166,3045981.424518157
3168,3476109.954890808
3170,3439387.3246138105
3172,3868725.491120006
3173,5261765.517005833
3176,994407.2911252421
3177,1934390.4768899472
3197,3460243.6541848695
3200,4093858.688041901
3201,4083353.998132972
3204,3826153.5863426607
3206,4282317.696764385
3210,3354496.011581608
3219,2580574.3591441554
3220,2724920.8385850764
3229,2394471.15892462
3232,5057527.733509091
3235,2870429.3762314096
3236,3091019.3840950746
3239,2324121.881042721
3240,866870.5596785471
3249,3235001.621515942
3257,3857755.999658754
3260,5313612.98580073
3262,4088812.5381384483
3264,2244420.4965702696
3267,3241186.1544856075
3268,2670694.1726464382
3272,3521588.9778979756
3278,4119755.8838787777
3286,3217590.669775163
3290,2199624.2084752223
3291,2725755.7149631702
3292,4173969.1443209704
3293,3512162.2978270156
3296,2163661.7589276335
3305,3281662.7419757755
3308,3086254.1930613904
3309,3203412.5009615584
3315,2578691.6846769964
3319,2665419.202978586
3320,3081952.3345588837
3326,4264971.640578039
3330,4102703.7402970754
3333,2860801.7764897845
3334,5195129.098047075
3337,3926661.575199262
3341,3337342.289822046
3342,3588443.8975143703
3343,3045906.996913351
3345,3670265.2085058633
3346,3654384.2324854024
3347,815691.2426284018
3355,3447974.476410792
3358,2176261.910801313
3359,2664640.9256927487
3361,5177338.143911865
3362,4489808.728832763
3364,1050828.6983283127
3365,2545501.045355151
3367,3203599.6176467584
3369,3710481.025447175
3374,3904484.0583305284
3386,2784680.601729388
3389,1826807.8480739114
3390,3281662.7419757755
3395,3441397.0111495606
3403,3762846.773318759
3410,2903674.621732951
3411,3641948.295475698
3413,2565843.94599603
3417,3803289.3641142356
3419,3929140.290374708
3425,1835329.0068762144
3426,1825897.4769739332
3429,1015739.071216315
3433,3048388.3542742026
3436,4129057.846234727
3445,1833446.3324090554
3447,3779847.545652856
3448,4173873.372861018
3454,3068844.4118666686
3461,2872312.0506985686
3468,3888751.3286215253
3470,2580574.3591441554
3475,2565843.94599603
3482,3342342.393675489
3484,3215860.405494036
3491,5988149.906877823
3492,936414.7628311962
3496,2286705.8880597376
3500,3551207.8584712446
3514,628757.7646589885
3524,4129619.3336584074
3526,4071116.7967095743
3527,4094257.2410973907
3528,3189852.783521545
3532,4237200.065575058
3534,3866411.6902417084
3535,3619397.55535297
3539,3921721.002485917
3540,3066063.6205788334
3555,3469705.529170896
3563,2314306.0690666684
3569,2567701.970785525
3572,3909678.3176199035
3575,3670265.2085058633
3584,3224015.4466999187
3588,3949042.456105942
3597,4094256.6413180674
3598,3438409.9395010797
3601,2731105.371554742
3612,4151292.8714264696
3614,2785506.3842204576
3615,1814937.978615239
3618,3869307.814821577
3625,2967597.704632095
3655,1368830.2264462218
3661,2553399.300566943
3665,3761256.874351588
3666,1050828.6983283127
3675,3460243.6541848695
3683,5804369.834514357
3685,2351080.6533074984
3688,3573635.5579898898
3690,4826906.965707816
3697,3087694.9115712317
3710,1182750.7470880032
3716,3101596.3313485193
3727,3407126.0551432287
3738,2974902.429784224
3745,2243753.0377398385
3749,5179702.13110538
3754,4762316.864013888
3776,2666523.6001599077
3778,5453855.548855374
3784,3576951.9576436738
3786,2731105.371554742
3788,2316176.4892545245
3791,3593658.9827200742
3803,3523888.3223984838
3809,4399880.102762762
3811,2590783.9706644025
3817,3039204.9284966122
3820,3617444.0205003833
3824,3227647.7332083546
3826,2412431.894198199
3829,501964.7571700006
3831,3294257.373088154
3832,3212910.7686431194
3836,1752277.0175959545
3845,2936051.2219774914
3846,2538224.9189148843
3848,2750827.761483526
3849,2359597.61190123
3857,1962157.7803164225
3859,2388077.251894973
3861,2794902.220822759
3867,3256931.8082305617
3876,2189682.3977953335
3877,2466238.7017819546
3878,892632.3524932466
3883,1943976.9655773202
3885,2510154.3430326656
3889,2042194.6313287127
3890,2390062.2079376266
3891,2951218.3684777496
3913,2100427.642098262
3920,4206504.368701475
3922,1148372.6488525295
3930,2185512.2961475677
3931,3201855.323892949
3934,4394060.290817316
3941,2837835.9157671575
3942,583424.3905824474
3945,2398249.703368942
3950,381563.5986335706
3951,979385.152982004
3959,355128.22781121405
3960,683745.1372328638
3962,1205706.094038931
3972,4347166.657209227
3982,1932178.3910857476
3984,2748454.6998263923
3986,1945287.193447372
3988,2968276.3486931254
3989,3373570.086694701
3990,2732131.1874941923
3991,2424010.878065972
3995,1706849.961662372
3997,2459740.753687467
4000,2756860.1167918374
4002,1986412.123479648
4007,1945859.640044479
4010,2520458.9869499574
4012,3101674.3441658095
4013,2102147.8722157856
4019,2157732.940243886
4028,-23744.560257717036
4032,2610468.804793955
4035,2767648.2123721163
4038,2351581.617951833
4040,3422018.066658983
4042,2355744.4291978544
4046,3048747.5710841212
4054,2572194.499028357
4065,3619839.3219823204
4073,1983791.8021651497
4074,800348.8979900931
4084,1545775.3916578656
4106,2604318.945291649
4108,895828.1158349123
4109,905703.6055393491
4110,3938692.673710509
4111,2382954.9648208097
4112,2748454.6998263923
4113,1545935.1545608828
4115,537169.6346387672
4119,2287015.343179749
4123,3051856.9615024654
4129,2226254.6715085255
4131,1719756.6145317878
4133,1273687.4859004903
4138,3048378.312957234
4143,2206613.5654993975
4146,2206613.5654993975
4151,1712347.7323117813
4161,800348.8979900931
4163,2351581.617951833
4166,637053.714621733
4168,2702541.0892653847
4171,1964786.6137694563
4180,1992596.6564493133
4185,1558495.3830663827
4189,2930951.90629972
4190,1394908.8439397747
4191,2595016.9829356996
4197,1721475.0768848434
4201,1719756.6145317878
4208,2708635.385374522
4213,1980986.417550839
4219,3507192.9890210265
4221,2926294.9244983434
4226,1290986.4000902455
4233,2623880.868874928
4241,1226909.281230528
4245,3376769.713973574
4256,2001449.7193430488
4261,2534833.4315123563
4262,3341190.275794654
4268,325836.8103677323
4274,333629.26773022115
4278,1706849.961662372
4279,2227721.1463622646
4280,3124428.764861811
4289,2398249.703368942
4291,2785962.6428790824
4294,2543127.563468908
4301,2930463.1163837016
4308,2377072.0343782026
4310,3258087.0224534897
4312,2741861.345682049
4315,2770902.4383717757
4321,2794896.646421227
4325,2437405.589205105
4326,1917253.563306882
4327,1561742.3799989983
4328,720470.5551178169
4329,2327692.5474811858
4341,1804083.069767281
4343,2337683.9997336026
4349,2520368.750089429
4350,1290986.4000902455
4357,1912173.6231864095
4359,2076576.4419064594
4362,441908.4479151019
4364,1721265.4274671583
4366,2086344.6599687487
4369,504191.7651786343
4376,2949991.6525265644
4380,2842435.6676797424
4381,2393168.3120277245
4383,905703.6055393491
4388,2049723.3530835598
4395,3845986.170021089
4396,2819202.669550698
4407,1622511.8459259958
4414,2559407.804304953
4415,1634192.2703142015
4416,3743232.662184012
4419,592082.2289064657
4425,2604318.945291649
4427,3092998.057784546
4432,1721265.4274671583
4433,2708635.385374522
4435,2936051.2219774914
4440,3272358.775172258
4441,592291.9974589902
4443,1741039.438715789
4446,3799092.536413002
4454,2918591.191226572
4462,2310068.557681101
4474,2977813.55281209
4481,760156.7272399028
4484,3727516.313792366
4489,2297587.402855215
4491,2103765.50846343
4492,2473581.1620393987
4505,1094469.2951734406
4510,1259777.4961828466
4520,2309158.186581122
4521,2227304.4763289145
4522,2237132.5425842702
4529,666579.6459437297
4531,2188472.461196432
4532,2119015.5385068282
4557,2198986.462003463
4561,2235686.7068814877
4562,2070103.6496012337
4564,1726060.653775572
4566,740439.5084390813
4571,2227439.0261148345
4581,2214611.599409855
4584,3386360.877863625
4585,1925484.590643438
4590,2209343.361866198
4594,2193004.9415199533
4595,1190711.52045882
4596,1840983.2372748647
4598,1870243.7353433808
4601,2198986.462003463
4604,2763771.6836542077
4605,3069222.9018877405
4610,1846403.7050374341
4618,1727023.8238654493
4619,2073914.1547007747
4620,1291706.9145569133
4623,2532035.950327597
4628,1610567.5825868817
4635,1766527.2586488249
4645,1057357.2368390623
4652,2274022.0044032233
4654,1296035.9980882676
4655,2227439.0261148345
4656,1826403.613422716
4657,452008.03374357335
4661,541039.367233689
4662,1049808.3814039396
4663,624267.394646917
4665,2255857.4961060863
4670,1872156.433209426
4671,1881692.4639514976
4672,2232375.8744921023
4675,1048522.4338997013
4676,1288342.6521832321
4678,2197714.2778368476
4681,980968.4685193961
4684,1696161.5392183585
4687,980968.4685193961
4697,2772135.7038932187
4705,2040980.4007054134
4707,1888352.7535722405
4714,1670123.770606915
4715,1860689.202534922
4717,1237268.0958125184
4721,1120385.487583609
4725,2033893.0503419447
4726,1314172.5390982938
4730,2308344.5564068025
4732,2017540.101269566
4734,1781442.1135217082
4735,1416605.6876344348
4741,2055453.518606104
4750,2082593.879510859
4757,1304191.0392941483
4760,2094691.1567378058
4765,1318474.3976008007
4767,939013.9281314786
4769,1668270.441207731
4770,850719.3192113508
4773,1219926.298890501
4775,691131.9933391921
4779,2164264.0267738085
4783,3467600.606522536
4787,1301562.2058411161
4794,2056046.3556143558
4796,2075919.1054742164
4797,1296035.9980882676
4801,2095089.7097932957
4806,1866146.2798279992
4808,2237887.334176732
4814,3231082.2620012336
4820,1476454.542095565
4825,1853798.2777486192
