id,value
773,10680000.0
791,12940000.0
793,13790000.0
794,10385000.0
798,11915000.0
799,8240000.0
801,13835000.0
804,13480000.0
805,12900000.0
811,10295000.0
822,12380000.0
824,11830000.0
827,10840000.0
828,10395000.0
832,10015000.0
837,11320000.0
844,9685000.0
851,8926000.0
852,9030000.0
854,9860000.0
856,11820000.0
860,9980000.0
867,6732000.0
877,9206000.0
880,5365000.0
883,9480000.0
885,7755000.0
889,11440000.0
891,7971750.0
894,3659000.0
897,9185000.0
898,8947500.0
899,3872000.0
904,10300000.0
906,10205000.0
907,8865000.0
910,8140000.0
915,2592250.0
917,9020000.0
919,10805000.0
925,7874000.0
928,6435000.0
940,3393000.0
945,9490000.0
946,8786250.0
951,8022250.0
953,11685000.0
959,3356000.0
961,7005000.0
963,6553000.0
965,5050000.0
971,5394000.0
973,6565000.0
983,4485000.0
985,8932500.0
997,6323250.0
998,6508000.0
999,8857500.0
1004,3105000.0
1012,6032000.0
1014,11110000.0
1021,5256000.0
1024,9950000.0
1028,10545000.0
1034,7530000.0
1037,6495250.0
1038,12510000.0
1041,8175000.0
1043,7167500.0
1044,13170000.0
1048,12010000.0
1054,14720000.0
1058,8640000.0
1059,6565250.0
1061,11770000.0
1068,2931000.0
1070,6230000.0
1075,11370000.0
1076,4005000.0
1078,7868750.0
1080,7895000.0
1082,13395000.0
1084,2899000.0
1085,6565000.0
1088,10565000.0
1091,11115000.0
1094,13160000.0
1096,8840000.0
1099,9050000.0
1101,8800000.0
1103,9265000.0
1107,10345000.0
1108,10250000.0
1110,6885000.0
1117,8985000.0
1119,10315000.0
1120,8890000.0
1122,7668750.0
1130,15165000.0
1136,14505000.0
1137,6945000.0
1139,11790000.0
1140,10255000.0
1141,12230000.0
1144,9185000.0
1148,8637250.0
1165,8028750.0
1168,14145000.0
1174,10715000.0
1179,9420000.0
1187,10495000.0
1188,9552500.0
1190,2881000.0
1196,7440000.0
1197,4337000.0
1200,8950000.0
1201,9935000.0
1203,4936000.0
1205,8180000.0
1208,8380000.0
1212,7760000.0
1213,7360000.0
1214,10420000.0
1217,7425000.0
1224,6005000.0
1228,9750000.0
1229,5955000.0
1239,7510000.0
1240,7480000.0
1247,9940000.0
1259,11467500.0
1261,8435000.0
1265,8855000.0
1268,8015000.0
1269,924750.0
1271,11850000.0
1274,8050000.0
1275,7890000.0
1276,9100000.0
1277,3683000.0
1278,8500000.0
1288,6085000.0
1291,7285000.0
1296,8575000.0
1297,6920000.0
1302,11310000.0
1304,9925000.0
1306,7710000.0
1307,3582000.0
1309,2386000.0
1310,7925000.0
1314,6500000.0
1316,8050000.0
1317,12455000.0
1323,5149000.0
1324,7555000.0
1325,8770000.0
1326,1818000.0
1331,4993000.0
1333,6575000.0
1334,6835000.0
1335,7400000.0
1337,8245000.0
1347,10125000.0
1348,5500000.0
1354,8185000.0
1355,4795000.0
1358,9865000.0
1362,8565000.0
1363,5343000.0
1375,7960000.0
1377,8645000.0
1380,10475416.666666666
1382,7095000.0
1391,4343000.0
1397,6284000.0
1400,7540000.0
1401,6520000.0
1405,11495000.0
1408,6580000.0
1409,7480000.0
1411,7285000.0
1417,4993000.0
1420,12310000.0
1421,9360000.0
1425,6010000.0
1428,5514000.0
1431,10330833.333333334
1436,7470000.0
1448,5493000.0
1450,6295000.0
1458,7110000.0
1459,10385000.0
1463,5499000.0
1471,10294166.666666668
1473,7477500.0
1474,7330000.0
1476,9905000.0
1482,7425000.0
1487,7545000.0
1491,10140000.0
1496,4557000.0
1497,8600000.0
1498,10400000.0
1504,8570000.0
1507,9290000.0
1509,7445000.0
1513,6460000.0
1518,6790000.0
1519,5149000.0
1522,7647500.0
1532,8930000.0
1534,12195000.0
1538,8465000.0
1542,7060000.0
1544,7055000.0
1549,8400000.0
1558,7995000.0
1562,6795000.0
1563,6195500.0
1564,7400000.0
1565,3611000.0
1568,5028000.0
1569,6725000.0
1570,4933000.0
1573,5070000.0
1574,6812833.333333334
1578,6435000.0
1580,9115000.0
1581,2706000.0
1585,6167166.666666668
1591,2721500.0
1598,5895000.0
1600,7875000.0
1609,7055000.0
1614,7880000.0
1619,7870000.0
1628,6980000.0
1630,7000000.0
1633,6226500.0
1638,6500892.857142857
1651,2669000.0
1652,7975000.0
1659,6230000.0
1663,6995000.0
1667,1653500.0
1668,7020000.0
1670,8270000.0
1671,8635000.0
1675,5560500.0
1678,6992500.0
1681,7930000.0
1683,6423000.0
1687,7470000.0
1689,8600000.0
1690,6885000.0
1697,9555000.0
1700,6390000.0
1711,7010000.0
1713,4821000.0
1720,6465000.0
1723,11370000.0
1729,8185000.0
1730,6759500.0
1735,8345000.0
1736,6975000.0
1737,5051000.0
1738,6388000.0
1741,8460000.0
1747,9010000.0
1753,6465000.0
1755,7000000.0
1764,5239000.0
1766,8690000.0
1770,2695000.0
1775,4301000.0
1776,6457500.0
1783,8270000.0
1789,7465000.0
1794,7020000.0
1795,5580000.0
1799,9380000.0
1802,5555000.0
1805,716250.0
1808,8400000.0
1811,5315000.0
1812,8110000.0
1813,7980000.0
1816,8050000.0
1817,8565000.0
1820,775000.0
1828,6730000.0
1837,8270000.0
1838,8420000.0
1840,4924000.0
1841,9300000.0
1842,9305000.0
1843,5374000.0
1845,8170000.0
1847,4407000.0
1848,6444226.190476191
1853,5860000.0
1855,8030000.0
1856,7500000.0
1861,8670000.0
1864,8020000.0
1871,5468000.0
1873,4396000.0
1874,8760000.0
1875,8275000.0
1876,6457500.0
1877,4630000.0
1885,7475000.0
1887,6785000.0
1894,7405000.0
1896,8560000.0
1897,9245000.0
1905,6476309.523809523
1908,2797000.0
1909,10200000.0
1912,5077000.0
1918,10060000.0
1922,9990000.0
1923,6995000.0
1926,8190000.0
1930,5575000.0
1935,6675000.0
1949,5558750.0
1960,5622083.333333334
1967,6083166.666666668
1968,7295000.0
1969,4594000.0
1973,5741000.0
1974,5402000.0
1976,1507250.0
1977,6463809.523809523
1978,9215000.0
1982,8080000.0
1986,4113000.0
1996,6802000.000000001
2002,3930000.0
2010,8850000.0
2013,7045000.0
2014,4404000.0
2024,6000000.0
2026,1563000.0
2027,7835000.0
2028,5465000.0
2031,2320933.3333333335
2033,5795000.0
2038,7605000.0
2041,4591000.0
2047,5465000.0
2054,5856000.0
2055,7125000.0
2057,6520000.0
2059,5483000.0
2062,6010000.0
2063,6510000.0
2074,1523500.0
2077,6005000.0
2089,7010000.0
2092,7645000.0
2095,4187000.0
2099,7250000.0
2108,7315000.0
2116,3406750.0
2117,8020000.0
2120,3864000.0
2130,4838000.0
2131,1728666.6666666665
2133,5295000.0
2135,4848000.0
2138,2192666.666666666
2139,7420000.0
2140,7610000.0
2143,4332000.0
2144,6630000.0
2146,5233000.0
2148,1821916.6666666665
2153,7425000.0
2160,3226000.0
2173,5853000.0
2179,6000000.0
2180,7530000.0
2181,2192666.666666666
2182,780000.0
2183,2375500.0
2184,6440000.0
2189,2782000.0
2190,6995000.0
2191,7170000.0
2192,7535000.0
2200,5467000.0
2205,3926000.0
2206,6000000.0
2207,6965000.0
2212,4395000.0
2215,1704000.0
2219,6000000.0
2229,8400000.0
2232,5026000.0
2238,5230000.0
2241,7520000.0
2244,3833000.0
2247,628200.0
2249,6315000.0
2250,694200.0
2254,6005000.0
2255,6000000.0
2262,6005000.0
2264,6240000.0
2268,7180000.0
2269,7180000.0
2281,3055000.0
2284,7290000.0
2288,4397000.0
2296,5960000.0
2299,6935000.0
2300,6975000.0
2302,7145000.0
2305,8335000.0
2310,5160000.0
2325,5961000.0
2327,4643000.0
2332,6435000.0
2333,4393000.0
2343,6510000.0
2347,7990000.0
2350,4451000.0
2356,6270000.0
2359,9605000.0
2365,4328000.0
2370,4714000.0
2372,7525000.0
2375,5311000.0
2382,6005000.0
2383,8220000.0
2386,4128000.0
2390,6435000.0
2398,3370000.0
2403,6995000.0
2406,5477000.0
2411,4809000.0
2418,3254000.0
2419,6010000.0
2422,6605000.0
2429,5287000.0
2430,7040000.0
2431,6500000.0
2434,5137000.0
2439,6000000.0
2443,5884000.0
2445,9545000.0
2449,6900000.0
2452,4318000.0
2456,6000000.0
2459,8745000.0
2465,5474000.0
2476,4396000.0
2485,6005000.0
2488,3438000.0
2490,6690000.0
2491,6710000.0
2492,5453000.0
2501,3236000.0
2503,6505000.0
2506,5665000.0
2508,5235000.0
2510,3946000.0
2513,7010000.0
2520,5361000.0
2521,4389000.0
2525,5955000.0
2526,1257000.0
2529,4726000.0
2530,4000000.0
2535,1833933.3333333335
2536,3865000.0
2540,295600.0
2543,1946000.0
2547,4840000.0
2549,1155500.0
2558,4143000.0
2559,3787750.0
2562,5206000.0
2568,377500.0
2570,3984000.0
2571,3850000.0
2573,1890750.0
2575,3987000.0
2576,3104000.0
2577,2884000.0
2578,3025000.0
2581,4813000.0
2582,4065000.0
2583,5127000.0
2584,3889500.0
2586,1163000.0
2587,3987000.0
2595,2660000.0
2600,4288000.0
2603,4065000.0
2604,4633000.0
2605,3028000.0
2606,4688000.0
2610,4935000.0
2613,4456000.0
2630,4764000.0
2631,389450.0
2632,5335000.0
2652,4452888.888888889
2659,3391666.666666667
2662,5109000.0
2665,1662000.0
2667,4862000.0
2668,5464000.0
2672,3365000.0
2674,3014000.0
2675,3028000.0
2676,4322000.0
2678,3884000.0
2685,4280000.0
2689,2357000.0
2691,2687616.666666667
2694,4809000.0
2695,1884000.0
2697,3472546.031746032
2699,4541000.0
2700,3038000.0
2701,2662150.0000000005
2705,3968000.0
2716,2789000.0
2718,3284000.0
2721,3305666.666666667
2733,4845000.0
2737,1805500.0
2739,5478000.0
2748,4409000.0
2749,3710000.0
2752,3396721.4285714286
2753,2601000.0
2755,367050.0
2765,2312350.0
2766,3028000.0
2774,3845000.0
2775,3984000.0
2776,4690000.0
2777,2312350.0
2779,3258966.666666667
2785,5372000.0
2786,6885000.0
2796,4465888.888888889
2797,2663516.666666667
2805,4957000.0
2807,4867000.0
2809,6565000.0
2810,3038000.0
2816,3339083.333333334
2817,4120000.0
2819,4956000.0
2827,3970000.0
2833,3561000.0
2835,4941000.0
2837,3313250.0000000005
2841,4858000.0
2842,5028000.0
2843,5037000.0
2851,2902000.0
2854,5960000.0
2860,3217000.0
2863,2344000.0
2869,3551250.0000000005
2874,1815000.0
2876,1314000.0
2877,4183000.0
2878,3895000.0
2882,5864000.0
2887,3210000.0
2889,3996500.0
2890,3574000.0
2903,4603000.0
2906,2325000.0
2910,5385000.0
2912,4777000.0
2913,3096000.0
2918,4273000.0
2921,3058000.0
2922,5245000.0
2925,6830000.0
2927,3690000.0
2930,3565238.095238096
2936,2991000.0
2937,2294000.0
2943,4267000.0
2946,728400.0
2947,3024000.0
2949,362800.0
2952,3509000.0
2953,2636000.0
2955,3864000.0
2957,3343000.0
2960,3844000.0
2962,2438000.0
2963,3708000.0
2969,5447000.0
2977,3025000.0
2979,3823666.666666666
2980,5264000.0
2992,5196000.0
2994,5035000.0
3002,4168000.0
3008,6020000.0
3009,1773000.0
3011,3240000.0
3016,4921000.0
3022,4535000.0
3023,3840000.0
3031,4000000.0
3035,3257916.666666666
3039,4319000.0
3045,7080000.0
3048,3979000.0
3052,3083000.0
3055,4859000.0
3056,4457888.888888889
3058,1820333.3333333335
3068,4802000.0
3069,5021000.0
3070,6275000.0
3072,4497000.0
3073,4790000.0
3074,5414000.0
3075,4443000.0
3077,5363000.0
3080,3309250.0000000005
3091,5880000.0
3102,3177000.0
3106,3353500.0000000005
3116,3835000.0
3123,2464700.0
3124,3624000.0
3126,3949000.0
3130,3550000.0
3137,1580750.0
3139,2178000.0
3146,4591000.0
3147,4162000.0
3152,3749000.0
3160,3246000.0
3166,2900000.0
3168,3379000.0
3170,3402000.0
3172,4061000.0
3173,5657000.0
3176,950000.0
3177,1934000.0
3197,3399000.0
3200,4110000.0
3201,3991000.0
3204,3895000.0
3206,4298000.0
3210,3298000.0
3219,2637500.0
3220,2499000.0
3229,2532000.0
3232,5325000.0
3235,2944000.0
3236,2585000.0
3239,2220000.0
3240,688750.0
3249,3211000.0
3257,3621000.0
3260,4858000.0
3262,4006000.0
3264,2154000.0
3267,3217000.0
3268,2550000.0
3272,3634000.0
3278,3984000.0
3286,3081000.0
3290,1996000.0
3291,2489000.0
3292,4281000.0
3293,3312000.0
3296,2400900.0
3305,3199000.0
3308,2971000.0
3309,2870000.0
3315,2591500.0
3319,2878000.0
3320,2978000.0
3326,4289000.0
3330,3825000.0
3333,2822000.0
3334,5427000.0
3337,3650000.0
3341,3467000.0
3342,3498000.0
3343,2924000.0
3345,3734000.0
3346,3250000.0
3347,802400.0
3355,3266000.0
3358,2301000.0
3359,2630000.0
3361,4830000.0
3362,4433000.0
3364,891250.0
3365,2398000.0
3367,3086000.0
3369,3931000.0
3374,3681000.0
3386,2681000.0
3389,1795000.0
3390,3199000.0
3395,3287000.0
3403,3620000.0
3410,2902000.0
3411,3581000.0
3413,2400000.0
3417,3699000.0
3419,4198000.0
3425,1787000.0
3426,1787000.0
3429,549650.0
3433,2898000.0
3436,4034000.0
3445,1787000.0
3447,3243000.0
3448,4118000.0
3454,3098000.0
3461,2983000.0
3468,3993000.0
3470,2637500.0
3475,2400000.0
3482,3432000.0
3484,3090000.0
3491,6145000.0
3492,565400.0
3496,2405500.0
3500,3395000.0
3514,426100.0
3524,4023000.0
3526,3938000.0
3527,4116000.0
3528,3017000.0
3532,4279000.0
3534,3896000.0
3535,3393000.0
3539,4190000.0
3540,2684000.0
3555,3461000.0
3563,2234000.0
3569,2199000.0
3572,4176000.0
3575,3734000.0
3584,3078000.0
3588,4258000.0
3597,3985000.0
3598,3269000.0
3601,2499000.0
3612,3937000.0
3614,2899000.0
3615,1861000.0
3618,3903000.0
3625,2600000.0
3655,1384750.0
3661,2397000.0
3665,3841000.0
3666,891250.0
3675,3399000.0
3683,5625000.0
3685,2116000.0
3688,3495000.0
3690,4991000.0
3697,2976000.0
3710,1002000.0
3716,2956000.0
3727,3198000.0
3738,2630000.0
3745,2361000.0
3749,5422000.0
3754,4335000.0
3776,2791000.0
3778,5676000.0
3784,3568000.0
3786,2499000.0
3788,2220000.0
3791,3500000.0
3803,3649000.0
3809,4352000.0
3811,2547300.0
3817,2920000.0
3820,3334000.0
3824,3192000.0
3826,2394000.0
3829,642592.8571428572
3831,3369166.666666667
3832,3425000.0
3836,1437000.0
3845,3090000.0
3846,2512000.0
3848,2755000.0
3849,2288000.0
3857,1792000.0
3859,2390000.0
3861,2700000.0
3867,3249000.0
3876,2115000.0
3877,2285000.0
3878,619550.0
3883,1798000.0
3885,2491000.0
3889,1921000.0
3890,2391000.0
3891,2778000.0
3913,2225000.0
3920,3749000.0
3922,1441000.0
3930,2185000.0
3931,3275000.0
3934,4033000.0
3941,2918166.666666667
3942,788145.8333333335
3945,2401000.0
3950,220950.0
3951,991855.3571428572
3959,322850.0
3960,968750.0
3962,1470000.0
3972,4039000.0
3982,1799000.0
3984,2753000.0
3986,1761000.0
3988,3004000.0
3989,3340000.0
3990,2623250.0
3991,2396000.0
3995,1716000.0
3997,2222000.0
4000,2622000.0
4002,2092000.0
4007,1800000.0
4010,2467000.0
4012,3191000.0
4013,1617000.0
4019,2078000.0
4028,164150.0
4032,2603000.0
4035,2464000.0
4038,2225000.0
4040,3431000.0
4042,2295000.0
4046,3002000.0
4054,2545450.0
4065,3913000.0
4073,1625000.0
4074,947916.6666666667
4084,1777000.0
4106,2492000.0
4108,1143750.0
4109,1165500.0
4110,3784000.0
4111,2399000.0
4112,2753000.0
4113,1428000.0
4115,714583.3333333335
4119,1998000.0
4123,3155000.0
4129,2221000.0
4131,1777000.0
4133,1435000.0
4138,3093000.0
4143,2106000.0
4146,2106000.0
4151,1741000.0
4161,947916.6666666667
4163,2225000.0
4166,656250.0
4168,2506000.0
4171,1800000.0
4180,2176000.0
4185,1810000.0
4189,3039500.0
4190,1421000.0
4191,2498000.0
4197,1784000.0
4201,1784000.0
4208,2394000.0
4213,1625000.0
4219,3558000.0
4221,2963000.0
4226,1415000.0
4233,2280000.0
4241,1434000.0
4245,3363000.0
4256,2200000.0
4261,2514000.0
4262,3212000.0
4268,440100.0
4274,316400.0
4278,1716000.0
4279,2276000.0
4280,3200000.0
4289,2401000.0
4291,2680733.333333333
4294,2593000.0
4301,3066750.0
4308,2343000.0
4310,3463000.0
4312,2746000.0
4315,2507000.0
4321,2756000.0
4325,2277000.0
4326,2017000.0
4327,1818000.0
4328,772621.4285714286
4329,2242000.0
4341,1790000.0
4343,2232000.0
4349,2467250.0
4350,1415000.0
4357,1993000.0
4359,1798000.0
4362,535200.0
4364,1753000.0
4366,1904000.0
4369,547350.0
4376,2787000.0
4380,2972166.666666666
4381,2406000.0
4383,1165500.0
4388,1914000.0
4395,3925000.0
4396,2716000.0
4407,1460000.0
4414,2565500.0
4415,1596000.0
4416,3325000.0
4419,702715.4761904762
4425,2492000.0
4427,3151000.0
4432,1753000.0
4433,2507000.0
4435,3090000.0
4440,3255000.0
4441,742600.0
4443,1832000.0
4446,3943500.0
4454,2784000.0
4462,2249000.0
4474,2922833.333333334
4481,936000.0
4484,3645000.0
4489,2065000.0
4491,1899000.0
4492,2475000.0
4505,1408000.0
4510,1413000.0
4520,2232000.0
4521,2270000.0
4522,2303000.0
4529,989833.3333333333
4531,1655000.0
4532,1885000.0
4557,2187666.6666666665
4561,2205000.0
4562,2285000.0
4564,1569483.3333333335
4566,1065750.0
4571,2260000.0
4581,2390000.0
4584,3696000.0
4585,1961000.0
4590,2168000.0
4594,2063295.238095238
4595,1392000.0
4596,1884000.0
4598,2005000.0
4601,2187666.6666666665
4604,3036250.0
4605,2815000.0
4610,1954000.0
4618,1718000.0
4619,2101000.0
4620,1384000.0
4623,2777000.0
4628,1508000.0
4635,1706000.0
4645,1307000.0
4652,2357000.0
4654,1387000.0
4655,2260000.0
4656,1895000.0
4657,753250.0
4661,743900.0
4662,1215000.0
4663,738750.0
4665,2196000.0
4670,1983000.0
4671,1985000.0
4672,2251000.0
4675,1265000.0
4676,1395000.0
4678,2275000.0
4681,1200000.0
4684,1790000.0
4687,1200000.0
4697,2748000.0
4705,1990533.333333333
4707,1972000.0
4714,1802000.0
4715,1799000.0
4717,1523000.0
4721,1470000.0
4725,2179000.0
4726,1584000.0
4730,2374000.0
4732,1903428.5714285714
4734,1796000.0
4735,1393000.0
4741,1817000.0
4750,1998000.0
4757,1615000.0
4760,1967000.0
4765,1450000.0
4767,1212000.0
4769,1710000.0
4770,993400.0
4773,1395000.0
4775,886250.0
4779,1898000.0
4783,3807000.0
4787,1395000.0
4794,2089000.0
4796,2162000.0
4797,1622000.0
4801,2179000.0
4806,2016000.0
4808,2379000.0
4814,3170559.5238095243
4820,1579000.0
4825,1795000.0
4828,2088000.0
4840,1005750.0
4844,2427000.0
4845,1901000.0
4846,1826000.0
4851,2506000.0
4862,2391000.0
4864,1701000.0
4871,1894241.6666666665
4872,2419000.0
4874,1523000.0
4877,1334000.0
4878,1884000.0
4886,1065400.0
4888,1390250.0
4893,1523000.0
4900,2163000.0
4921,1963000.0
4929,1398000.0
4934,1782000.0
4935,2595000.0
4938,1022500.0
4949,1575000.0
4951,1615150.0
4952,1495000.0
4955,2204000.0
4963,2495000.0
4977,1606000.0
4984,1774000.0
4987,1384250.0
4991,1445000.0
5001,1107250.0
5002,2233000.0
5011,2186000.0
5012,1867000.0
5015,2005000.0
5018,1151000.0
5022,2504000.0
5024,2099000.0
5027,2726000.0
5031,2187666.6666666665
5042,1879260.7142857143
5043,3806000.0
5044,1387000.0
5048,2359000.0
5054,2628000.0
5055,2695500.0
5056,2492000.0
5059,1437000.0
5065,1200000.0
5066,1793000.0
5070,2514000.0
5072,1481000.0
5078,1334000.0
5083,678100.0
5100,2545000.0
5101,349950.0
5104,1307000.0
5106,1990000.0
5107,1656000.0
5108,2331000.0
5112,1664000.0
5117,2707000.0
5118,1402000.0
5120,2105000.0
5124,1400000.0
5128,1929000.0
5132,1708000.0
5134,1471500.0
5137,2204000.0
5139,1699000.0
5141,2781000.0
5147,1939000.0
5148,1404000.0
5158,2070666.6666666665
5162,1560000.0
5164,3790000.0
5170,1258000.0
5171,1786000.0
5176,1847000.0
5180,2063000.0
5181,2283000.0
5182,1508000.0
5188,1979000.0
5197,2128000.0
5198,2465000.0
5201,1838000.0
5215,514801.1904761905
5216,2469000.0
5217,2124000.0
5220,1690000.0
5221,1790000.0
5223,2000000.0
5226,1403000.0
5227,2226000.0
5233,2334000.0
5239,2001000.0
5240,2836600.0
5242,1663000.0
5243,3147826.1904761903
5245,1817000.0
5247,1411000.0
5252,1833000.0
5255,2498000.0
5260,1907000.0
5264,985250.0
5269,2498000.0
5272,1394750.0
5276,2585000.0
5282,1700000.0
5286,2614000.0
5290,1990000.0
5291,2378000.0
5296,1922457.142857143
5303,1984666.6666666665
5304,1390000.0
5309,1779666.666666667
5317,2354000.0
5319,2194000.0
5322,999000.0
5324,742041.6666666667
5325,1202000.0
5329,2590000.0
5330,3650000.0
5333,2737833.333333334
5334,2849600.0
5340,1205000.0
5342,289850.0
5346,2379000.0
5349,1558000.0
5350,1504000.0
5355,2371000.0
5360,1629000.0
5374,1333500.0
5376,2723000.0
5377,2292000.0
5389,577150.0
5393,1004250.0
5395,1947000.0
5396,1504000.0
5397,2728000.0
5398,958000.0
5399,1329666.6666666667
5401,1666000.0
5402,1622000.0
5405,1149375.0
5413,2090000.0
5417,1228277.9220779217
5418,1996000.0
5419,1219666.6666666667
5426,874250.0
5429,607133.3333333335
5431,1097000.0
5432,1082000.0
5436,1439000.0
5439,1034125.0
5440,668500.0
5455,609291.6666666667
5456,999750.0
5468,825750.0
5469,661750.0
5472,695750.0
5473,801125.0
5475,1204500.0
5481,420733.3333333334
5482,1041375.0000000001
5490,700000.0
5494,1094312.5
5499,1727000.0
5504,1100000.0
5513,252825.0
5528,1061750.0
5535,1583000.0
5542,1080375.0
5543,1094312.5
5546,875500.0
5547,1117000.0
5552,438700.0
5553,577212.5000000001
5557,988493.650793651
5558,1312000.0
5566,1245000.0
5567,773500.0
5576,629250.0
5583,826770.8333333333
5585,261725.0
5590,903250.0
5594,252825.0
5602,1617000.0
5603,1027250.0
5610,876892.8571428572
5620,1082000.0
5623,1075000.0
5641,1402000.0
5647,1271000.0
5649,1001000.0
5660,1413000.0
5661,1296000.0
5668,1027250.0
5673,1216000.0
5675,696833.3333333333
5676,1100000.0
5682,1166250.0
5686,1198000.0
5689,589714.2857142857
5696,827804.1666666667
5713,1378666.666666667
5715,1708000.0
5717,1035375.0
5724,612976.1904761905
5729,985750.0
5733,996750.0
5737,2107000.0
5740,652250.0
5741,953500.0
5750,986583.3333333335
5758,860583.3333333335
5759,1190000.0
5763,1236583.3333333335
5764,994116.0714285715
5776,1217500.0
5777,872500.0
5780,784250.0
5783,825750.0
5784,1187000.0
5788,1198000.0
5790,947750.0
5792,601858.3333333333
5794,1235766.6666666665
5799,630000.0
5807,1095145.8333333333
5808,1080375.0
5812,312366.6666666667
5813,1342726.19047619
5819,1239166.6666666665
5824,1102000.0
5826,1196000.0
5838,1411000.0
5840,1259000.0
5851,1228266.6666666665
5852,1077600.0
5861,1212433.3333333333
5863,769500.0
5870,1204250.0
5871,814833.3333333335
5872,1089350.0
5878,1511000.0
5888,429150.0
5893,1171916.6666666665
5902,1296000.0
5905,1596000.0
5907,1328500.0
5909,825250.0
5922,299883.3333333334
5926,175500.0
5929,1366033.333333333
5933,1528000.0
5940,1226000.0
5948,629500.0
5949,701291.6666666665
5955,577212.5000000001
5956,312366.6666666667
5959,1392000.0
5962,618125.0
5963,1190500.0
5965,525500.0
5966,1392000.0
5968,1489000.0
5969,943437.5
5970,1158000.0
5971,1854000.0
5972,773579.1666666667
5974,1365000.0
5975,1301000.0
5977,1400000.0
5981,1673000.0
5983,1694000.0
5986,1194000.0
5988,896250.0
5990,1003750.0
5997,987833.3333333335
5998,703750.0
6002,682000.0
6008,828304.1666666667
6010,794729.1666666667
6013,438000.0
6016,175150.0
6031,758750.0
6032,1412000.0
6036,823250.0
6037,672750.0
6038,1293000.0
6041,1300000.0
6046,822750.0
6047,825750.0
6058,948000.0
6063,668500.0
6065,739750.0
